,hero_name,position,facet,matches,build_win_rate,talents,abilities,starting,common_late,early,mid,late,core
705,Tiny,Support,INSURMOUNTABLE,47,53,"[1, 0, 0, 0]","['Tree Grab', 'Avalanche', 'Toss', 'Avalanche', 'Avalanche', 'Grow', 'Avalanche', 'Toss', 'Toss', 'Toss']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Wind Lace', 'Iron Branch', 'Observer and Sentry Wards', 'Iron Branch', 'Enchanted Mango', 'Boots of Speed', 'Observer Ward', 'Magic Stick', 'Faerie Fire', 'Clarity', 'Circlet']","['Blink Dagger', 'Khanda', 'Arcane Boots', 'Sange and Yasha', 'Daedalus', ""Aghanim's Scepter""]","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots']","['Magic Wand', 'Blink Dagger', 'Phylactery', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff', 'Power Treads', 'Khanda', 'Crystalys', 'Lotus Orb']","['Boots of Travel', 'Assault Cuirass', 'Wind Waker', 'Daedalus', 'Octarine Core', 'Yasha', 'Sange and Yasha']","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Magic Wand', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff']"
706,Tiny,Hard Support,CRASH LANDING,543,52,"[1, 0, 0, 0]","['Toss', 'Avalanche', 'Toss', 'Avalanche', 'Toss', 'Grow', 'Toss', 'Avalanche', 'Avalanche', '+200 Avalanche Cast Range']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Wind Lace', 'Iron Branch', 'Enchanted Mango', 'Magic Stick', 'Observer and Sentry Wards', 'Iron Branch', 'Faerie Fire', 'Clarity', 'Boots of Speed']","['Blink Dagger', 'Arcane Boots', 'Wind Waker', 'Khanda', 'Force Staff', 'Boots of Travel']","['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Arcane Boots', 'Magic Wand']","['Blink Dagger', 'Phylactery', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Glimmer Cape', 'Force Staff', 'Khanda', 'Ghost Scepter', 'Shadow Blade', ""Aghanim's Scepter""]","['Wind Waker', 'Black King Bar', 'Silver Edge', 'Boots of Travel', 'Daedalus', 'Boots of Travel 2', 'Arcane Blink']","['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Arcane Boots', 'Magic Wand', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff', 'Phylactery', 'Khanda', 'Wind Waker']"
707,Treant Protector,Support,PRIMEVAL POWER,24,71,"[0, 0, 1]","['Leech Seed', ""Nature's Grasp"", 'Leech Seed', ""Nature's Grasp"", 'Leech Seed', 'Overgrowth', 'Leech Seed', ""Nature's Grasp"", ""Nature's Grasp"", ""-4s Nature's Grasp Cooldown""]","['Tango', 'Blood Grenade', 'Sentry Ward', 'Observer and Sentry Wards', 'Wind Lace', 'Magic Stick', 'Clarity', 'Enchanted Mango', 'Orb of Venom', 'Iron Branch', 'Iron Branch', 'Faerie Fire', 'Healing Salve', 'Boots of Speed']","['Arcane Boots', 'Blink Dagger', 'Lotus Orb', ""Aghanim's Scepter"", 'Magic Wand', 'Solar Crest']","['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots']","['Hand of Midas', ""Aghanim's Shard"", 'Solar Crest', 'Pavise', 'Blink Dagger']","[""Aghanim's Scepter"", 'Tiara of Selemene']","['Boots of Speed', 'Wind Lace', 'Magic Wand', 'Arcane Boots']"
708,Treant Protector,Support,PRIMEVAL POWER,22,36,"[0, 0]","['Leech Seed', ""Nature's Grasp"", 'Leech Seed', ""Nature's Grasp"", 'Leech Seed', 'Overgrowth', 'Leech Seed', ""Nature's Grasp"", ""Nature's Grasp"", ""-4s Nature's Grasp Cooldown""]","['Blood Grenade', 'Tango', 'Sentry Ward', 'Observer and Sentry Wards', 'Magic Stick', 'Wind Lace', 'Orb of Venom', 'Clarity', 'Healing Salve', 'Iron Branch', 'Enchanted Mango', 'Faerie Fire', 'Iron Branch']",[],"['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Magic Wand']","['Pavise', 'Meteor Hammer', 'Solar Crest', 'Assault Cuirass', 'Echo Sabre', 'Harpoon']",['Pipe of Insight'],"['Boots of Speed', 'Ring of Basilius', 'Arcane Boots']"
709,Treant Protector,Support,SAPLING,189,54,"[0, 0, 1, 0]","['Leech Seed', ""Nature's Grasp"", 'Leech Seed', ""Nature's Grasp"", 'Leech Seed', 'Overgrowth', 'Leech Seed', ""Nature's Grasp"", ""Nature's Grasp"", ""-4s Nature's Grasp Cooldown""]","['Blood Grenade', 'Tango', 'Sentry Ward', 'Iron Branch', 'Observer and Sentry Wards', 'Wind Lace', 'Magic Stick', 'Enchanted Mango', 'Iron Branch', 'Boots of Speed', 'Orb of Venom']","['Blink Dagger', ""Vladmir's Offering"", 'Guardian Greaves', 'Arcane Boots', ""Eul's Scepter of Divinity"", 'Wind Lace']","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Magic Wand']","['Pavise', ""Aghanim's Shard"", 'Solar Crest', 'Blink Dagger', ""Eul's Scepter of Divinity"", 'Force Staff', 'Guardian Greaves', ""Aghanim's Scepter""]","['Lotus Orb', 'Refresher Orb', 'Divine Rapier']","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Arcane Boots', 'Magic Wand', ""Aghanim's Shard"", 'Blink Dagger', ""Eul's Scepter of Divinity""]"
710,Treant Protector,Hard Support,PRIMEVAL POWER,247,48,"[0, 0, 1, 0]","['Leech Seed', ""Nature's Grasp"", 'Leech Seed', ""Nature's Grasp"", 'Leech Seed', 'Overgrowth', 'Leech Seed', ""Nature's Grasp"", ""Nature's Grasp"", ""-4s Nature's Grasp Cooldown""]","['Blood Grenade', 'Tango', 'Sentry Ward', 'Magic Stick', 'Observer and Sentry Wards', 'Iron Branch', 'Enchanted Mango', 'Orb of Venom', 'Wind Lace', 'Faerie Fire', 'Iron Branch', 'Clarity']","['Arcane Boots', 'Blink Dagger', ""Aghanim's Scepter"", 'Magic Wand', 'Solar Crest', 'Ghost Scepter']","['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots']","['Pavise', ""Aghanim's Shard"", 'Solar Crest', 'Blink Dagger', 'Force Staff', ""Eul's Scepter of Divinity"", 'Lotus Orb', ""Vladmir's Offering"", 'Ghost Scepter', ""Aghanim's Scepter""]","['Tiara of Selemene', 'Assault Cuirass']","['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', ""Aghanim's Shard"", 'Solar Crest', 'Blink Dagger', ""Eul's Scepter of Divinity""]"
711,Treant Protector,Hard Support,SAPLING,3743,55,"[0, 0, 1, 1]","['Leech Seed', ""Nature's Grasp"", 'Leech Seed', ""Nature's Grasp"", 'Leech Seed', 'Overgrowth', 'Leech Seed', ""Nature's Grasp"", ""Nature's Grasp"", ""-4s Nature's Grasp Cooldown""]","['Blood Grenade', 'Tango', 'Sentry Ward', 'Iron Branch', 'Magic Stick', 'Wind Lace', 'Observer and Sentry Wards', 'Enchanted Mango', 'Iron Branch', 'Faerie Fire']","['Blink Dagger', 'Arcane Boots', 'Magic Wand', ""Aghanim's Scepter"", 'Solar Crest', 'Refresher Orb']","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots']","['Pavise', ""Aghanim's Shard"", 'Mekansm', 'Solar Crest', 'Blink Dagger', ""Eul's Scepter of Divinity"", 'Force Staff', 'Lotus Orb', ""Aghanim's Scepter""]","['Tiara of Selemene', 'Refresher Orb']","['Wind Lace', 'Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Arcane Boots', 'Solar Crest', 'Blink Dagger', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Refresher Orb']"
712,Troll Warlord,Carry,INSENSITIVE,3011,50,"[0, 1, 1, 0]","['Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Battle Trance', 'Whirling Axes (Ranged)', 'Fervor', 'Fervor', ""Berserker's Rage""]","['Quelling Blade', 'Tango', 'Circlet', 'Magic Stick', 'Iron Branch', 'Iron Branch', 'Slippers of Agility', 'Faerie Fire']","['Black King Bar', 'Battle Fury', 'Sange and Yasha', 'Abyssal Blade', 'Satanic', 'Monkey King Bar']","['Wraith Band', 'Boots of Speed', 'Power Treads', 'Phase Boots', 'Magic Wand']","['Wind Lace', 'Battle Fury', 'Yasha', 'Manta Style', 'Sange and Yasha', 'Black King Bar', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Morbid Mask', 'Skull Basher', 'Satanic', 'Monkey King Bar', 'Blink Dagger', 'Nullifier']","['Abyssal Blade', 'Silver Edge', 'Swift Blink', 'Refresher Orb', 'Boots of Travel', 'Boots of Travel 2', 'Aeon Disk']","['Wraith Band', 'Boots of Speed', 'Phase Boots', 'Power Treads', 'Magic Wand', 'Wind Lace', 'Battle Fury', 'Yasha', 'Sange and Yasha', 'Manta Style', 'Black King Bar', ""Aghanim's Scepter"", ""Aghanim's Shard"", 'Morbid Mask', 'Skull Basher', 'Satanic', 'Monkey King Bar', 'Blink Dagger', 'Abyssal Blade', 'Swift Blink', 'Refresher Orb']"
713,Troll Warlord,Carry,INSENSITIVE,1236,46,"[0, 1, 1, 0]","['Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Battle Trance', 'Whirling Axes (Ranged)', 'Fervor', 'Fervor', ""Berserker's Rage""]","['Quelling Blade', 'Tango', 'Circlet', 'Magic Stick', 'Iron Branch', 'Iron Branch', 'Slippers of Agility', 'Faerie Fire', 'Iron Branch']","['Black King Bar', 'Gleipnir', 'Monkey King Bar', 'Satanic', 'Sange and Yasha', 'Phase Boots']","['Wraith Band', 'Boots of Speed', 'Null Talisman', 'Magic Wand', 'Phase Boots']","['Maelstrom', 'Gleipnir', 'Yasha', 'Mjollnir', 'Manta Style', 'Black King Bar', 'Sange and Yasha', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Morbid Mask', ""Linken's Sphere"", 'Skull Basher', 'Satanic']","['Monkey King Bar', 'Blink Dagger', 'Abyssal Blade', 'Refresher Orb', 'Swift Blink', 'Divine Rapier', 'Boots of Travel']","['Wraith Band', 'Null Talisman', 'Magic Wand', 'Phase Boots', 'Power Treads', 'Maelstrom', 'Boots of Speed', 'Gleipnir', 'Yasha', 'Black King Bar', 'Sange and Yasha', ""Aghanim's Shard"", ""Aghanim's Scepter"", 'Morbid Mask', 'Skull Basher', 'Satanic', 'Monkey King Bar', 'Blink Dagger', 'Abyssal Blade', 'Refresher Orb']"
714,Troll Warlord,Carry,BAD INFLUENCE,51,53,"[0, 1, 1, 0]","['Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', ""Berserker's Rage"", 'Whirling Axes (Ranged)', 'Battle Trance', 'Whirling Axes (Ranged)', 'Fervor', 'Fervor', 'Fervor']","['Quelling Blade', 'Tango', 'Circlet', 'Magic Stick', 'Iron Branch', 'Iron Branch', 'Slippers of Agility', 'Faerie Fire', 'Magic Wand']","['Black King Bar', 'Sange and Yasha', 'Abyssal Blade', 'Battle Fury', 'Satanic', ""Linken's Sphere""]","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Power Treads', 'Phase Boots']","['Battle Fury', 'Wind Lace', 'Yasha', 'Manta Style', ""Aghanim's Scepter"", 'Black King Bar', 'Morbid Mask', 'Sange and Yasha', ""Aghanim's Shard"", 'Blink Dagger', 'Monkey King Bar', 'Satanic', 'Skull Basher']","['Swift Blink', 'Abyssal Blade', 'Force Staff', 'Boots of Travel', 'Refresher Orb']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Power Treads', 'Phase Boots', 'Battle Fury', 'Wind Lace', 'Yasha', ""Aghanim's Scepter"", 'Black King Bar', 'Sange and Yasha']"
715,Troll Warlord,Carry,BAD INFLUENCE,33,45,"[0, 1, 1, 0]","['Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', ""Berserker's Rage"", 'Whirling Axes (Ranged)', 'Battle Trance', 'Whirling Axes (Ranged)', ""Berserker's Rage"", ""Berserker's Rage"", ""Berserker's Rage""]","['Quelling Blade', 'Circlet', 'Tango', 'Magic Stick', 'Iron Branch', 'Slippers of Agility', 'Iron Branch', 'Faerie Fire', 'Iron Branch']","['Black King Bar', 'Gleipnir', 'Silver Edge', 'Octarine Core', 'Bloodstone', 'Boots of Travel 2']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Null Talisman', 'Phase Boots']","['Maelstrom', 'Gleipnir', 'Yasha', 'Morbid Mask', ""Aghanim's Scepter"", 'Manta Style', 'Sange and Yasha', 'Black King Bar', 'Satanic', ""Aghanim's Shard"", 'Skull Basher', ""Linken's Sphere"", 'Blink Dagger', 'Monkey King Bar', 'Abyssal Blade']","['Octarine Core', 'Boots of Travel', 'Bloodstone', 'Boots of Travel 2']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Null Talisman', 'Phase Boots', 'Gleipnir', 'Maelstrom', 'Yasha', 'Black King Bar']"
716,Troll Warlord,Offlane,INSENSITIVE,32,59,"[0, 0, 1, 0]","['Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', ""Berserker's Rage"", 'Whirling Axes (Ranged)', 'Battle Trance', 'Whirling Axes (Ranged)', ""Berserker's Rage"", ""Berserker's Rage"", ""Berserker's Rage""]","['Tango', 'Quelling Blade', 'Circlet', 'Iron Branch', 'Slippers of Agility', 'Iron Branch', 'Circlet', 'Magic Stick', 'Iron Branch']","['Phase Boots', ""Aghanim's Scepter"", 'Mage Slayer', 'Gleipnir', 'Black King Bar', 'Refresher Orb']","['Wraith Band', 'Null Talisman', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots']","['Battle Fury', 'Rod of Atos', ""Aghanim's Scepter"", 'Maelstrom', 'Diffusal Blade', 'Yasha', 'Gleipnir', 'Manta Style', 'Morbid Mask', 'Sange and Yasha', ""Aghanim's Shard"", 'Monkey King Bar', 'Black King Bar', 'Satanic', 'Skull Basher']","['Echo Sabre', 'Tiara of Selemene', ""Linken's Sphere"", 'Refresher Orb', 'Boots of Travel']","['Wraith Band', 'Null Talisman', 'Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', ""Aghanim's Scepter"", 'Maelstrom', 'Yasha']"
717,Troll Warlord,Hard Support,INSENSITIVE,38,24,"[0, 1, 1]","['Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Fervor', 'Whirling Axes (Ranged)', 'Fervor', ""Berserker's Rage"", ""+25 Berserker's Rage Movement Speed""]","['Quelling Blade', 'Circlet', 'Tango', 'Magic Stick', 'Iron Branch', 'Iron Branch', 'Slippers of Agility', 'Faerie Fire']","['Black King Bar', 'Battle Fury', 'Boots of Speed', 'Sange and Yasha', 'Blink Dagger', 'Abyssal Blade']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Power Treads', 'Phase Boots']","['Maelstrom', 'Battle Fury', 'Morbid Mask', 'Wind Lace', 'Yasha', 'Gleipnir', ""Aghanim's Shard"", 'Black King Bar', 'Manta Style', 'Sange and Yasha', ""Aghanim's Scepter"", 'Blink Dagger', 'Skull Basher', 'Monkey King Bar', 'Satanic']","['Abyssal Blade', 'Nullifier', 'Divine Rapier']","['Wraith Band', 'Boots of Speed', 'Magic Wand', 'Power Treads', 'Phase Boots', 'Maelstrom', 'Battle Fury', 'Yasha', 'Black King Bar']"
718,Tusk,Mid,TAG TEAM,47,49,"[0, 0, 1, 0]","['Ice Shards', 'Snowball', 'Ice Shards', 'Snowball', 'Ice Shards', 'Walrus PUNCH!', 'Ice Shards', 'Snowball', 'Snowball', 'Tag Team']","['Tango', 'Quelling Blade', 'Observer Ward', 'Faerie Fire', 'Iron Branch', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Magic Stick']","['Blink Dagger', 'Phase Boots', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Ethereal Blade', 'Octarine Core']","['Bottle', 'Boots of Speed', 'Bracer', 'Magic Wand', 'Arcane Boots', 'Phase Boots', 'Power Treads', 'Falcon Blade']","['Hand of Midas', 'Blink Dagger', 'Wind Lace', 'Desolator', ""Aghanim's Shard"", ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Aether Lens', 'Octarine Core', 'Black King Bar', 'Ghost Scepter']",['Ethereal Blade'],"['Bottle', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Blink Dagger', 'Wind Lace', ""Aghanim's Scepter""]"
719,Tusk,Offlane,TAG TEAM,71,51,"[0, 0, 1, 0]","['Ice Shards', 'Snowball', 'Ice Shards', 'Snowball', 'Ice Shards', 'Walrus PUNCH!', 'Ice Shards', 'Snowball', 'Snowball', 'Tag Team']","['Tango', 'Quelling Blade', 'Gauntlets of Strength', 'Circlet', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Iron Branch', 'Circlet', 'Magic Stick', 'Faerie Fire']","['Phase Boots', 'Blink Dagger', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Aether Lens', 'Black King Bar']","['Bracer', 'Bracer', 'Boots of Speed', 'Bracer', 'Magic Wand', 'Phase Boots']","['Falcon Blade', 'Blink Dagger', 'Wind Lace', 'Desolator', ""Aghanim's Scepter"", 'Black King Bar', ""Aghanim's Shard"", 'Shadow Blade', 'Aether Lens', ""Eul's Scepter of Divinity""]","['Octarine Core', ""Linken's Sphere"", ""Shiva's Guard"", 'Wind Waker', 'Arcane Blink']","['Bracer', 'Boots of Speed', 'Magic Wand', 'Phase Boots', 'Blink Dagger', ""Aghanim's Scepter"", 'Black King Bar']"
720,Tusk,Support,TAG TEAM,1155,51,"[0, 0, 1, 0]","['Ice Shards', 'Tag Team', 'Snowball', 'Tag Team', 'Tag Team', 'Walrus PUNCH!', 'Tag Team', 'Snowball', 'Snowball', 'Snowball']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Wind Lace', 'Iron Branch', 'Enchanted Mango', 'Circlet']","['Blink Dagger', ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Tranquil Boots', 'Black King Bar', 'Phase Boots']","['Boots of Speed', 'Wind Lace', 'Ring of Basilius', 'Magic Wand', 'Tranquil Boots', 'Arcane Boots', 'Phase Boots']","['Blink Dagger', ""Aghanim's Shard"", 'Force Staff', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter"", 'Ghost Scepter', 'Aether Lens']","['Black King Bar', 'Boots of Travel', 'Wind Waker', 'Ethereal Blade', 'Scythe of Vyse']","['Boots of Speed', 'Wind Lace', 'Magic Wand', 'Tranquil Boots', 'Phase Boots', 'Blink Dagger', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", ""Aghanim's Scepter"", 'Black King Bar']"
721,Tusk,Support,DRINKING BUDDIES,131,56,"[0, 0, 1]","['Ice Shards', 'Snowball', '', 'Ice Shards', 'Ice Shards', 'Walrus PUNCH!', 'Ice Shards', 'Snowball', 'Snowball', 'Snowball']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Observer and Sentry Wards', 'Iron Branch', 'Magic Stick', 'Faerie Fire', 'Wind Lace', 'Iron Branch', 'Enchanted Mango']","['Blink Dagger', ""Aghanim's Scepter"", 'Phase Boots', ""Eul's Scepter of Divinity"", 'Aether Lens', 'Arcane Boots']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Tranquil Boots', 'Arcane Boots', 'Phase Boots']","['Blink Dagger', 'Pavise', ""Aghanim's Shard"", ""Eul's Scepter of Divinity"", 'Force Staff', ""Aghanim's Scepter""]","['Aether Lens', 'Octarine Core', 'Wind Waker', 'Divine Rapier']","['Wind Lace', 'Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Blink Dagger', ""Aghanim's Scepter"", 'Tranquil Boots', ""Aghanim's Shard"", 'Phase Boots', ""Eul's Scepter of Divinity""]"
722,Tusk,Support,DRINKING BUDDIES,40,28,"[0, 1]","['Ice Shards', 'Snowball', 'Ice Shards', '', '', 'Walrus PUNCH!', '', '', 'Ice Shards', 'Ice Shards']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Iron Branch', 'Observer and Sentry Wards', 'Faerie Fire', 'Magic Stick', 'Enchanted Mango', 'Iron Branch', 'Wind Lace', 'Circlet', 'Clarity']",[],"['Boots of Speed', 'Wind Lace', 'Magic Wand']","['Phase Boots', 'Pavise', 'Bracer', 'Solar Crest', ""Eul's Scepter of Divinity""]",[],"['Boots of Speed', 'Wind Lace', 'Magic Wand', 'Tranquil Boots', 'Phase Boots']"
723,Tusk,Hard Support,TAG TEAM,512,48,"[0, 0, 1, 0]","['Tag Team', 'Ice Shards', 'Tag Team', 'Snowball', 'Tag Team', 'Walrus PUNCH!', 'Tag Team', 'Snowball', 'Snowball', 'Snowball']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Iron Branch', 'Faerie Fire', 'Observer and Sentry Wards', 'Iron Branch', 'Circlet', 'Enchanted Mango', 'Wind Lace']","['Blink Dagger', ""Aghanim's Scepter"", 'Arcane Boots', 'Force Staff', 'Tranquil Boots', 'Aether Lens']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Wind Lace', 'Tranquil Boots', 'Arcane Boots', 'Phase Boots']","['Blink Dagger', ""Aghanim's Shard"", 'Force Staff', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter""]","['Aether Lens', 'Black King Bar', 'Aeon Disk', 'Wind Waker', 'Boots of Travel 2']","['Boots of Speed', 'Magic Wand', 'Wind Lace', 'Tranquil Boots', ""Aghanim's Shard"", 'Phase Boots', 'Arcane Boots', 'Blink Dagger', ""Eul's Scepter of Divinity"", ""Aghanim's Scepter""]"
724,Tusk,Hard Support,TAG TEAM,37,38,"[1, 1]","['Tag Team', 'Ice Shards', 'Tag Team', 'Snowball', 'Tag Team', 'Walrus PUNCH!', 'Tag Team', 'Snowball', 'Snowball', 'Snowball']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Iron Branch', 'Faerie Fire', 'Iron Branch', 'Healing Salve', 'Wind Lace', 'Observer and Sentry Wards', 'Enchanted Mango', 'Orb of Venom']",[],[],"['Phase Boots', 'Drum of Endurance', 'Glimmer Cape', ""Aghanim's Shard"", 'Ghost Scepter', ""Aghanim's Scepter"", 'Null Talisman', 'Pipe of Insight']",[],"['Wind Lace', 'Boots of Speed', 'Arcane Boots', 'Ring of Basilius']"
725,Tusk,Hard Support,DRINKING BUDDIES,63,46,"[0, 0, 1]","['Ice Shards', '', 'Snowball', 'Ice Shards', 'Ice Shards', 'Walrus PUNCH!', 'Ice Shards', 'Snowball', 'Snowball', 'Snowball']","['Tango', 'Blood Grenade', 'Sentry Ward', 'Magic Stick', 'Faerie Fire', 'Iron Branch', 'Observer and Sentry Wards', 'Iron Branch', 'Enchanted Mango', 'Orb of Venom', 'Circlet', 'Clarity', 'Wind Lace']","['Blink Dagger', ""Aghanim's Scepter"", 'Arcane Boots', 'Magic Wand', 'Wind Waker', 'Tranquil Boots']","['Boots of Speed', 'Magic Wand', 'Ring of Basilius', 'Arcane Boots', 'Wind Lace', 'Tranquil Boots']","['Phase Boots', 'Pavise', 'Blink Dagger', 'Solar Crest', 'Drum of Endurance', ""Aghanim's Shard"", 'Aether Lens', ""Aghanim's Scepter"", ""Vladmir's Offering"", 'Ghost Scepter', 'Boots of Bearing', ""Eul's Scepter of Divinity""]",['Black King Bar'],"['Boots of Speed', 'Magic Wand', 'Arcane Boots', 'Wind Lace', 'Tranquil Boots', 'Blink Dagger', ""Aghanim's Scepter"", ""Aghanim's Shard""]"
726,Underlord,Carry,DEMON'S REACH,37,41,"[0, 1, 0]","['Firestorm', 'Atrophy Aura', 'Firestorm', 'Pit of Malice', 'Firestorm', ""Fiend's Gate"", 'Firestorm', 'Atrophy Aura', 'Atrophy Aura', 'Atrophy Aura']","['Tango', 'Quelling Blade', 'Circlet', 'Magic Stick', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Circlet', 'Faerie Fire']","['Harpoon', 'Black King Bar', 'Phase Boots', 'Abyssal Blade', 'Assault Cuirass', 'Satanic']","['Bracer', 'Wraith Band', 'Null Talisman', 'Boots of Speed', 'Soul Ring', 'Phase Boots', 'Magic Wand', 'Power Treads', 'Wind Lace']","['Echo Sabre', 'Mask of Madness', 'Yasha', 'Morbid Mask', 'Manta Style', 'Sange and Yasha', 'Harpoon', ""Aghanim's Shard"", 'Rod of Atos', 'Black King Bar', ""Aghanim's Scepter"", 'Skull Basher', 'Gleipnir', 'Crystalys', 'Monkey King Bar', 'Assault Cuirass', 'Satanic', 'Daedalus']",['Abyssal Blade'],"['Bracer', 'Boots of Speed', 'Phase Boots', 'Magic Wand', 'Power Treads', 'Echo Sabre', 'Yasha', 'Harpoon', 'Black King Bar']"
727,Underlord,Mid,DEMON'S REACH,35,57,"[0, 1, 0, 1]","['Firestorm', 'Atrophy Aura', 'Firestorm', 'Atrophy Aura', 'Firestorm', ""Fiend's Gate"", 'Firestorm', 'Pit of Malice', 'Pit of Malice', 'Pit of Malice']","['Tango', 'Quelling Blade', 'Observer Ward', 'Faerie Fire', 'Iron Branch', 'Iron Branch', 'Iron Branch', 'Gauntlets of Strength', 'Iron Branch', 'Enchanted Mango', 'Circlet']","['Black King Bar', 'Gleipnir', 'Blink Dagger', 'Harpoon', 'Assault Cuirass', 'Scythe of Vyse']","['Bottle', 'Boots of Speed', 'Ring of Basilius', 'Magic Wand', 'Null Talisman', 'Phase Boots', 'Wraith Band', 'Bracer', 'Arcane Boots', 'Power Treads', 'Soul Ring']","['Wind Lace', 'Rod of Atos', 'Echo Sabre', 'Mekansm', 'Harpoon', 'Gleipnir', 'Guardian Greaves', 'Blink Dagger', 'Crimson Guard', 'Assault Cuirass', 'Black King Bar', ""Aghanim's Shard"", ""Aghanim's Scepter"", ""Eul's Scepter of Divinity"", 'Nullifier', 'Veil of Discord', 'Abyssal Blade']","[""Shiva's Guard"", 'Wind Waker', ""Linken's Sphere"", 'Tiara of Selemene', 'Refresher Orb', 'Boots of Travel', 'Boots of Travel 2']","['Bottle', 'Boots of Speed', 'Magic Wand', 'Harpoon', 'Power Treads', 'Bracer', 'Rod of Atos', 'Arcane Boots', 'Echo Sabre']"
